STATE,FD,FD_EXT,FD_FLX,VMS,VMS_EXT,VMS_FLX,LI,LI_EXT,LI_FLX
1,-2.560058901838315,-1.953987166682893,-1.8937860566769302,3.087321938872854e-08,7.705656925290024e-09,5.3910201665851295e-08,456.84529766953256,74.93316705773695,103.38105526532559
1,-2.653148264064166,-2.4374102338179506,-2.631022887048551,3.4820247555766996e-08,2.2822827096153155e-08,4.681394986054697e-08,1060.3477959946078,154.27008207847805,159.20313022215163
1,-2.5571336536878393,-2.675033926879668,-2.4197030052814306,3.825788036453942e-08,4.082311240309521e-08,3.568691420386986e-08,1183.1388318753852,197.7392562959172,183.80652823603137
1,-2.3996958443664376,-1.9891190159109389,-2.2171098933804494,2.6801253240724733e-08,4.987345464643018e-08,3.6462792936249564e-09,372.14756329617745,62.15719311689443,73.51573058006518
1,-2.4371393740963043,-2.2695724037305283,-2.4015057863887286,2.0992653316229563e-08,3.403806684944008e-08,7.599448083230149e-09,834.6668438457897,134.8423395780029,131.4813538381959
1,-3.0724009451419434,-3.279031133583775,-2.253750927957718,1.1804026411965425e-08,2.3481896815004002e-08,1.4125005655618072e-12,207.94777292096651,72.55934570437967,12.618193421633412
1,-2.665460212679969,-2.6518080083791373,-2.2991009671275027,1.4497422844736346e-07,1.1374464197994258e-08,2.769621944440315e-07,880.08716492778,133.82795781460263,150.49363554407884
1,-2.416884003677559,-2.6116760561738346,-2.239964677427829,2.5094315841893562e-08,2.0941879163771916e-08,2.8915178395059517e-08,1092.6995896608576,161.2111651813188,155.51373672451967
1,-2.3505154014815792,-2.445090866467689,-1.9925956462317558,3.75664381296736e-07,7.339369356171958e-07,1.6002875632516888e-08,523.4269141117056,97.10210053722817,76.90166128080536
1,-2.546022257190911,-2.3041021550806837,-2.244756158779479,3.719997513398836e-08,1.223210748992859e-08,6.164408096581197e-08,866.5589865484551,125.4409457580245,132.43997785747837
1,-2.4508299687139434,-2.2556796485634933,-2.1792528679071212,2.1547709811335053e-08,3.080184276080517e-08,1.228423127202357e-08,584.6285952114133,89.74809220940381,89.96071842886025
1,-2.6728683944868514,-2.582699578336645,-2.52892750604748,3.6003501457255244e-08,2.2890501936358348e-08,4.895573736329944e-08,1109.5010563842955,165.20721507652516,216.95203481621388
1,-2.2117210898739437,-2.1204697590080706,-2.2229590341851297,9.777863306300084e-08,1.946352934184883e-07,3.429365864953047e-10,223.70946672188165,57.91035082278868,41.77062827024037
1,-2.2499251278006733,-1.9417687084367747,-2.2816280796430526,8.606398112456594e-08,1.6995759735120706e-07,7.92333980776186e-10,468.8115383200366,81.41906287114641,71.85881401100754
1,-2.244158852389397,-2.8961334747423066,-1.8763853404716553,2.7328622823831135e-08,6.550159982021073e-10,5.374885650280135e-08,214.1147629285653,26.938810870450734,44.30795139555392
1,-2.209210959836553,-2.162149531766765,-2.1172729871177554,6.374812666953963e-08,8.584270928157429e-08,4.1644980635226556e-08,456.1417798935107,87.70428205279698,86.86538234731167
1,-2.8595876045507787,-2.6023161986602563,-2.074913791231344,1.8601991205417455e-08,3.6724187528943874e-08,3.301444697495921e-10,325.73000486565024,56.9992615517964,28.040534677239272
1,-3.8238429240982947,-2.52820001339502,-2.367080785074606,3.4523598551267236e-08,6.879712677065688e-08,5.460615337591192e-13,243.22978453699645,72.75382325230491,9.237894653413532
1,-2.547253240396455,-2.637998007948127,-2.401853915885435,1.1144207389819225e-07,4.4050167921895325e-08,1.784818672526812e-07,1193.8234351226508,184.55275855626445,195.75943925340758
1,-2.7646324524954933,-2.4330008919320534,-2.288173446144622,5.9403097155078655e-09,7.3355523151913505e-09,4.52775711284608e-09,702.2767149359579,117.68747953832323,104.65331412155146
1,-2.598670015666997,-2.217666207305543,-2.408289622439187,5.217517367787871e-09,4.3088748908636046e-09,6.119766868234411e-09,521.9074715552222,81.18586754146946,87.50956796311264
1,-2.275872431698649,-2.177639556369545,-2.3877486879066083,3.1031079671551e-08,4.09453723264568e-08,2.1107026797803978e-08,753.3912076896291,115.7054519097324,133.79887420749495
1,-2.5248805719786898,-2.456426278878266,-2.6560308637383896,3.8254712825178875e-10,8.259476858768306e-11,6.636860701505117e-10,363.5594456149314,39.82836136437472,81.39150068832055
1,-2.5316130838780504,-2.3112477843264108,-2.6016925213171724,2.1781239887114232e-07,4.340570975950024e-07,2.4795777122610566e-10,307.7879605924236,79.08223784436356,41.08068718560129
1,-3.051537390707095,-3.104389429865825,-3.0014337496531667,2.2129661958610285e-07,4.3977283570139044e-07,7.988556967138854e-10,168.49655110536875,76.82110323334854,25.80377609886909
1,-2.8490765587691422,-2.5828095071753134,-2.5477281308737973,1.0812930946622788e-07,5.011016357728851e-08,1.6324131486883454e-07,1468.0532655092047,228.37882839999864,227.57898472154636
1,-2.6182538744138206,-2.566894299701839,-2.392036368671964,1.4145335218160984e-06,1.2825857513524321e-09,2.817400401424602e-06,221.0641521139171,29.016889626574788,74.98436138873416
1,-2.4717335466920494,-2.5807934631396927,-2.0821443311262824,2.3068912588108513e-08,1.6144341651089757e-08,2.998387812320951e-08,856.4477524047455,135.00381012020375,139.58923472473072
1,-2.779900058972914,-2.180565832498635,-2.3358968191263285,1.7075879992825993e-07,3.402471558469901e-07,2.748301359416834e-10,433.25318946197996,110.65198609409308,56.696978143982676
1,-2.1241561333649237,-1.7188262933676253,-2.4176608647333158,1.3413062240662423e-07,2.613914897183689e-07,5.638714586802583e-09,568.6860757976751,106.40513843692243,89.82660714160899
1,-2.4199985311092806,-2.436140907594747,-2.2496689142146655,2.453162727346416e-08,2.2422364808074614e-08,2.664086479349492e-08,981.6677566490866,151.55859185235445,148.78360913140895
1,-2.6172082967038808,-2.6674759751724384,-2.4150644231810263,3.0903445819194495e-09,5.953900664519844e-09,1.96421279609847e-10,360.22178487407405,79.80630593810557,46.39729495817033
1,-2.8076840652845094,-2.6276824237560614,-2.906744588681242,6.291973129223182e-08,1.469852215268741e-09,1.2416109737088926e-07,487.3746818172691,62.123148606716136,88.24965124615926
1,-2.8798804492496384,-2.630501184293972,-2.939600825774419,1.6317256820697448e-08,9.12797690487689e-09,2.3497633824431433e-08,506.8973612119131,71.87572447029017,101.74411964907561
1,-2.485401836002687,-2.182100409837621,-2.550596874690955,7.058765335254315e-08,1.3975160976587526e-07,3.014197648755181e-11,297.76559022559786,66.93706558997886,28.107757211201886
1,-2.68523019819834,-2.0418778602635523,-2.1433062475238707,2.4569096996127806e-08,2.138810121964606e-11,4.8973218894589355e-08,227.9093955393073,22.53771094388246,65.76568292352933
1,-2.780837523442277,-2.6916860012075707,-2.9050607450104,2.0494683039711814e-08,1.1458999934331764e-08,2.937853407551886e-08,475.2204057889219,70.6586142527784,87.15919492515778
1,-2.396024935425335,-2.103401036982482,-2.3148179415552823,7.0663288616906925e-09,1.3515121913286888e-08,5.400788355969999e-10,185.00129852284627,41.855848770200154,26.185502957973853
1,-2.4458323113934117,-2.2730942156511347,-2.7609383508177814,1.4714571086140886e-07,2.481118645010534e-07,4.574863635488269e-08,592.9557632375826,99.42694895075448,111.92273341529807
1,-2.7578541368211553,-2.837290528725733,-2.31471909173956,2.516955191457184e-07,5.011014179352284e-07,5.032913687842702e-10,451.91101013115207,122.8612466455174,53.31153690725355
1,-2.524922244874073,-2.290394364641041,-2.349326200760295,2.138794389503996e-07,1.7878957677245628e-09,4.240717544736016e-07,564.3946454442305,77.87227616256722,102.09425630852874
1,-2.26467133667032,-1.8626036404577757,-2.462573139922882,4.5045670908404083e-08,8.96025168513977e-08,1.8878600394474146e-10,237.03914923781764,52.18626706409565,37.019413525434196
1,-3.4721172309205963,-3.515535074559062,-2.66121310017688,6.126526650600456e-08,1.2174251683935443e-07,2.3137356764325115e-11,254.78597423801216,138.80013628283626,20.212082225665952
1,-2.523077681869653,-2.1750768647680463,-2.401075949059953,3.819225795736649e-08,7.381533071673323e-08,2.0855415195929283e-09,724.8896420892416,118.00258830863373,97.00119278956114
1,-2.6833691658109995,-2.3919825578917857,-2.488682267012167,3.190881143056706e-07,4.781623884897171e-07,1.5990804235365023e-07,350.44306036067985,75.21846786704452,95.10626807682078
1,-2.66226108553688,-2.408903212471798,-2.586199099526482,4.918171831981545e-08,4.437798904869249e-08,5.392109852814542e-08,1202.5077068920464,187.726381134393,190.39541045972084
1,-2.539410623752307,-2.4245875758366493,-2.5341409588109958,2.8451405733149597e-08,3.627990257038634e-08,2.0613842976832264e-08,737.1078281452448,115.74591664749879,134.65568095070483
1,-2.331224393495164,-2.1030397140177763,-2.433595545825348,1.6446019064071733e-08,3.266583876627273e-08,1.020546021356947e-10,238.52875267396266,52.02176922333587,37.30738434566164
1,-2.4580787864671407,-2.5838076730702415,-2.1892850392006027,4.385533873663472e-07,9.065591494592277e-09,8.635706212346985e-07,881.0621457381635,127.98684696622585,159.61404516086432
1,-2.16334834337931,-1.929914633582662,-2.0661499533703056,6.3776828849654985e-09,1.0339621111904233e-08,2.1642489581525535e-09,727.755457851315,117.65410982196734,90.32832373277084
1,-2.7002183620636444,-2.237955362566667,-2.473037911932045,5.4411983306499966e-08,6.658647610644697e-08,4.223063809203367e-08,1248.2003913637334,181.73479335134533,188.51905576472564
0,-2.478823744338789,-2.5841033368634756,-2.288046098834382,8.243716418545161e-09,1.0316770409270907e-08,6.1400457034019875e-09,762.1655515572152,114.16494255722313,112.0278567611501
0,-2.4391656444686474,-2.310410067539385,-2.3876096741935218,2.44912129328899e-08,3.016851641499446e-08,1.8803151147059546e-08,1138.5900896238852,155.5195488054497,163.87302523804124
0,-2.4200227096630034,-2.2706804366123174,-2.50174784189592,3.7142226986015856e-08,3.2837737972322538e-09,7.049242177173508e-08,724.3727897754706,100.36974752062584,113.43231633447239
0,-2.4158246562520054,-2.2675755045472403,-2.8556174245470656,4.334363065759674e-11,8.137051223390538e-12,7.824762006475259e-11,310.15389533740296,19.609203583583017,72.11313990541726
0,-3.088004674669893,-3.0496478823117146,-2.261171963657093,8.890272132365892e-08,3.864809726591689e-09,1.735775130795886e-07,177.32054625439443,43.17743691715191,70.0041814821286
0,-2.2965522894233175,-2.0832833485249074,-2.438706055336649,9.773367843979103e-09,9.698739062627872e-09,9.842382282525264e-09,898.9448467036306,121.39294686482208,126.19196956509127
0,-2.2517684254642827,-2.1118717069151227,-2.0888808839442916,2.588137177194464e-08,2.8485251129245833e-08,2.320039229260749e-08,441.54978275186244,99.18918261544735,101.48136803435767
0,-2.3120865059424105,-2.076189706835872,-2.2145377044503034,1.8699219749242032e-08,2.2766336146078887e-08,1.4509060275544071e-08,256.90287134137077,62.36215654785558,65.30353309221437
0,-2.5645303958789434,-2.6538636361852195,-2.2141680546073257,1.0543618157417295e-08,1.0077745846598789e-08,1.0931632780417077e-08,761.3876184505576,110.28851079587929,116.474934767897
0,-2.1921782951822832,-1.9008710502089494,-1.8266161902847466,6.398602054301459e-10,6.725629396676117e-10,6.05024358682412e-10,504.36840689790273,72.34180586567894,65.5905787012222
0,-2.5061768452635214,-2.57541280474629,-2.4004779742843683,5.013334443786746e-07,9.991341959111584e-07,3.512771444957314e-10,361.11045284404776,101.54759022272837,48.80751538680961
0,-2.646898481450801,-2.3810658862997194,-2.8237004472175835,1.8047562750631907e-06,3.5803700901984456e-06,5.897936677382906e-10,325.74574494327277,96.04219682510173,55.53690468982912
0,-2.3589532094835377,-2.241207232586836,-2.5314613345581334,5.465316616953328e-09,1.0435679698938304e-08,4.2845674956301107e-10,387.55663105458257,72.7944666074848,63.35563192373899
0,-2.376404582935825,-2.571949802752126,-2.4528874996830545,3.2303185936547645e-08,6.00239806731061e-08,4.005005489985624e-09,685.3266344338207,118.265102043061,101.08528857293113
0,-2.758632243239357,-3.0686832144824594,-2.2797798925563537,7.616568526942218e-09,1.5178538386401963e-08,3.3103443418731778e-12,211.76671053784457,74.09385431692675,16.08221598326043
0,-2.630495797521016,-2.472984991020838,-2.3068106291055432,5.379295041852745e-07,1.0708329622592424e-06,2.658423009571927e-09,721.5350827005522,135.26734748951844,98.72072968157444
0,-2.3198307219926786,-2.560192501088207,-2.3358139718905813,2.0000891260534023e-08,1.6819049092131634e-08,2.3160765446366262e-08,462.78674861710186,92.38151728594859,84.77273945242052
0,-2.3510574375838633,-2.44966450469635,-2.3472559002086317,1.3618114533803244e-08,2.3233562807541496e-08,3.754977581351148e-09,799.8915502732123,118.97708533034515,106.84697035866355
0,-2.330786967799665,-2.62698137028183,-2.5358087824808573,6.079110177896898e-08,1.1548904808820258e-07,5.837826135104949e-09,320.22904258953673,74.93855453605488,57.33104956977191
0,-2.4711688204900533,-2.411937444432362,-2.5874582016661547,3.524338802689294e-08,2.073224711265873e-08,4.975046910751852e-08,928.2108045354142,132.47106032333457,137.37748477962168
0,-2.526393831609992,-2.2164161101047064,-2.0694457884896043,5.862010607324307e-09,2.05019096003373e-09,9.60576099097989e-09,289.2268052540678,57.86062078114507,63.07666763795608
0,-2.5199646130020916,-2.445916043135906,-2.610191525868876,1.4279470596007202e-08,2.5714310169994388e-08,2.814729753019147e-09,463.24968292538614,70.70406518376453,68.77361843891333
0,-2.345357779359964,-2.1490414451245394,-2.3226613149436233,7.031745936333178e-07,1.3696778450238164e-06,2.1558797361925478e-08,983.2523653039542,155.1894056214083,142.4735050936345
0,-2.6826896916102827,-2.7231319234836633,-2.4891707243789183,4.056366351061968e-08,4.722420875682559e-08,3.35690739012701e-08,1282.0967828746573,188.17753238998907,190.12076290600794
0,-2.632981428451296,-2.3685295742308368,-2.766534183252058,6.150860443751079e-09,4.443384559240265e-09,7.841264230431145e-09,702.8480185446032,108.34757372339074,108.52594579898658
0,-2.3755090818973894,-2.300452261202329,-2.17401453706068,6.6327144281305636e-09,1.5593817540597443e-09,1.1687091568362504e-08,517.8358848278876,82.58313699020148,87.71025548036702
0,-2.376759911148068,-2.4627214552747443,-2.248717293912983,5.6538227613420337e-08,9.818884334296186e-08,1.4689881603466595e-08,310.99016471897556,80.67259473491985,62.57745980138085
0,-2.130935234424685,-2.0165712432030514,-1.7915654719388643,1.5045561022668256e-08,2.9088839676115097e-08,6.101672850304221e-10,292.4649187500832,81.68521903812216,51.49956616587256
0,-2.559399727852437,-2.333906335530692,-2.1762410174517584,1.2286745740738777e-09,1.4149899322524906e-09,1.0224425335875476e-09,322.67469257975904,63.61149500451216,60.46983989423528
0,-2.0545301389169737,-2.2546980669603123,-2.132942026241322,2.689209951955468e-10,2.970545952434074e-10,2.407431359481386e-10,190.82609842604944,42.38367950485361,43.93390190771935
0,-2.147193005027235,-2.0509126876275943,-2.392063190272463,7.408913078596993e-10,6.908273901287514e-10,7.895681499929328e-10,494.705073939275,64.65384933832772,67.39104573675093
0,-2.4018087722844657,-1.9205958533001395,-2.392455683368979,2.5967513388989884e-08,3.0779281697634997e-10,5.14279246275255e-08,172.30196266608084,25.20500603862297,83.75742012356355
0,-2.3447315134240636,-2.4218379301479107,-2.1313878910504807,1.0239408161052766e-07,1.9894021859210695e-07,5.346318086583878e-09,399.5514074829985,95.27762302684687,68.73777634991835
0,-2.421573699421626,-2.2763358693921267,-2.285639147900894,3.1795726602379565e-08,3.966920990991589e-08,2.3597365608711277e-08,1041.3197558442143,160.4226205158888,158.7336971816738
0,-2.7020717222320165,-2.5272403409015487,-2.294544630916155,6.436197304339281e-08,1.604434889453952e-09,1.2681240115999066e-07,280.2703632713465,47.19464230893221,75.86686121880902
0,-2.494414787737271,-2.588579306949856,-2.420231244362113,1.7929263972974268e-07,3.3481322759876836e-07,2.266167043195142e-08,716.9019104454272,122.70706842648538,93.12876386186628
0,-2.281473385552249,-2.4183580217301657,-2.0411713356763643,5.484406748744692e-07,4.355465814367059e-10,1.0904955515691236e-06,143.05698219687633,16.3228155674809,48.33565222684901
0,-2.6037561094969544,-2.2434015684022235,-2.357081664334925,1.8665498257705558e-08,1.997495530943759e-08,1.7312327061739333e-08,1111.597278701306,156.88117945642327,155.0530564829306
